month,division,line,day_type,num_sched_trains,num_actual_trains,service delivered
2022-12-01,B DIVISION,L,1,2016,1949,96.6765873
2022-12-01,B DIVISION,M,1,1702,1555,91.3631022
2022-12-01,B DIVISION,M,2,639,592,92.6447574
2022-12-01,B DIVISION,N,1,1869,1745,93.3654361
2022-12-01,B DIVISION,N,2,1439,1344,93.3981932
2022-12-01,B DIVISION,Q,1,2163,1977,91.4008322
2022-12-01,B DIVISION,Q,2,1784,1695,95.0112108
2022-12-01,B DIVISION,R,1,2079,1881,90.4761905
2022-12-01,B DIVISION,R,2,1280,1205,94.140625
2022-12-01,B DIVISION,S Fkln,1,756,751,99.3386243
2022-12-01,B DIVISION,S Fkln,2,800,797,99.625
2022-12-01,B DIVISION,S Rock,1,441,439,99.5464853
2022-12-01,B DIVISION,S Rock,2,517,510,98.6460348
2022-12-01,B DIVISION,W,1,818,774,94.6210269
2022-12-01,Systemwide,Systemwide,2,29397,28065,95.4689254
2022-12-01,Systemwide,Systemwide,1,45083,42423,94.0997715
2022-11-01,A DIVISION,1,2,848,783,92.3349057
2022-11-01,A DIVISION,1,1,1764,1709,96.8820862
2022-11-01,A DIVISION,2,1,2331,2239,96.0531961
2022-11-01,A DIVISION,2,2,1268,1071,84.4637224
2022-11-01,A DIVISION,3,1,2163,2098,96.9949145
2022-11-01,A DIVISION,3,2,1120,948,84.6428571
2022-11-01,A DIVISION,4,1,2940,2800,95.2380952
2022-11-01,A DIVISION,4,2,1671,1534,91.8013166
2022-11-01,A DIVISION,5,2,1038,952,91.7148362
2022-11-01,A DIVISION,5,1,2709,2473,91.2882983
2022-11-01,A DIVISION,6,1,2163,2089,96.5788257
2022-11-01,A DIVISION,6,2,837,823,98.3273596
2022-11-01,A DIVISION,7,1,2849,2740,96.1740962
2022-11-01,A DIVISION,7,2,1016,1015,99.9015748
2022-11-01,A DIVISION,S 42nd,1,2121,2112,99.5756719
2022-11-01,A DIVISION,S 42nd,2,1290,1213,94.0310078
2022-11-01,B DIVISION,A,1,2688,2471,91.9270833
2022-11-01,B DIVISION,A,2,1290,1226,95.0387597
2022-11-01,B DIVISION,B,1,1716,1602,93.3566434
2022-11-01,B DIVISION,C,1,1575,1465,93.015873
2022-11-01,B DIVISION,C,2,1080,903,83.6111111
2022-11-01,B DIVISION,D,1,1889,1728,91.4769719
2022-11-01,B DIVISION,D,2,1121,966,86.1730598
2022-11-01,B DIVISION,E,2,560,539,96.25
2022-11-01,B DIVISION,E,1,1638,1510,92.1855922
2022-11-01,B DIVISION,F,2,1120,1054,94.1071429
2022-11-01,B DIVISION,F,1,3045,2848,93.5303777
2022-11-01,B DIVISION,G,2,1344,1335,99.3303571
2022-11-01,B DIVISION,G,1,945,939,99.3650794
2022-11-01,B DIVISION,JZ,2,454,441,97.1365639
2022-11-01,B DIVISION,JZ,1,1071,1041,97.1988796
2022-11-01,B DIVISION,L,1,2016,1964,97.4206349
2022-11-01,B DIVISION,L,2,1295,1268,97.9150579
2022-11-01,B DIVISION,M,1,1890,1738,91.957672
2022-11-01,B DIVISION,M,2,458,445,97.1615721
2022-11-01,B DIVISION,N,1,1869,1757,94.0074906
2022-11-01,B DIVISION,N,2,1119,1045,93.3869526
2022-11-01,B DIVISION,Q,1,2163,1965,90.8460472
2022-11-01,B DIVISION,Q,2,1035,961,92.8502415
2022-11-01,B DIVISION,R,1,2079,1897,91.2457912
2022-11-01,B DIVISION,R,2,1040,990,95.1923077
2022-11-01,B DIVISION,S Fkln,1,756,743,98.2804233
2022-11-01,B DIVISION,S Fkln,2,624,619,99.1987179
2022-11-01,B DIVISION,S Rock,1,441,441,100
2022-11-01,B DIVISION,S Rock,2,404,394,97.5247525
2022-11-01,B DIVISION,W,1,818,761,93.0317848
2022-11-01,Systemwide,Systemwide,1,45639,43130,94.5025088
2022-11-01,Systemwide,Systemwide,2,22032,20525,93.1599492
2022-10-01,A DIVISION,1,2,1200,1133,94.4166667
2022-10-01,A DIVISION,1,1,1764,1668,94.5578231
2022-10-01,A DIVISION,2,1,2322,2155,92.8079242
2022-10-01,A DIVISION,2,2,1876,1722,91.7910448
2022-10-01,A DIVISION,3,2,1120,1092,97.5
2022-10-01,A DIVISION,3,1,2163,2046,94.590846
2022-10-01,A DIVISION,4,2,2383,2219,93.1179186
2022-10-01,A DIVISION,4,1,2940,2812,95.6462585
2022-10-01,A DIVISION,5,1,2605,2433,93.3973129
2022-10-01,A DIVISION,5,2,1342,1294,96.4232489
2022-10-01,A DIVISION,6,1,2163,2088,96.5325936
2022-10-01,A DIVISION,6,2,1195,1151,96.3179916
2022-10-01,A DIVISION,7,1,2850,2722,95.5087719
2022-10-01,A DIVISION,7,2,1639,1535,93.6546675
2022-10-01,A DIVISION,S 42nd,1,2121,2097,98.8684583
2022-10-01,A DIVISION,S 42nd,2,1830,1828,99.8907104
2022-10-01,B DIVISION,A,1,2692,2480,92.1248143
2022-10-01,B DIVISION,A,2,1910,1765,92.408377
2022-10-01,B DIVISION,B,1,1724,1579,91.5893271
2022-10-01,B DIVISION,C,1,1575,1436,91.1746032
2022-10-01,B DIVISION,C,2,1440,1151,79.9305556
2022-10-01,B DIVISION,D,2,1600,1470,91.875
2022-10-01,B DIVISION,D,1,1890,1766,93.4391534
2022-10-01,B DIVISION,E,2,640,601,93.90625
2022-10-01,B DIVISION,E,1,1638,1487,90.7814408
2022-10-01,B DIVISION,F,1,3045,2789,91.592775
2022-10-01,B DIVISION,F,2,1520,1384,91.0526316
2022-10-01,B DIVISION,G,1,945,932,98.6243386
2022-10-01,B DIVISION,G,2,1728,1655,95.775463
2022-10-01,B DIVISION,JZ,1,1071,1048,97.8524743
2022-10-01,B DIVISION,JZ,2,896,869,96.9866071
2022-10-01,B DIVISION,L,1,2016,1978,98.1150794
2022-10-01,B DIVISION,L,2,1968,1916,97.3577236
2022-10-01,B DIVISION,M,1,1890,1718,90.8994709
2022-10-01,B DIVISION,M,2,723,691,95.5739972
2022-10-01,B DIVISION,N,1,1869,1743,93.258427
2022-10-01,B DIVISION,N,2,1118,1035,92.5760286
2022-10-01,B DIVISION,Q,1,2163,2015,93.1576514
2022-10-01,B DIVISION,Q,2,2092,1974,94.3594646
2022-10-01,B DIVISION,R,1,2079,1927,92.6887927
2022-10-01,B DIVISION,R,2,320,285,89.0625
2022-10-01,B DIVISION,S Fkln,1,756,756,100
2022-10-01,B DIVISION,S Fkln,2,880,879,99.8863636
2022-10-01,B DIVISION,S Rock,1,441,433,98.185941
2022-10-01,B DIVISION,S Rock,2,564,549,97.3404255
2022-10-01,B DIVISION,W,1,819,767,93.6507937
2022-10-01,Systemwide,Systemwide,1,45541,42875,94.1459344
2022-10-01,Systemwide,Systemwide,2,29984,28198,94.0434899
2022-09-01,A DIVISION,1,1,1764,1693,95.9750567
2022-09-01,A DIVISION,1,2,960,941,98.0208333
2022-09-01,A DIVISION,2,1,2318,2131,91.9327006
2022-09-01,A DIVISION,2,2,1425,1382,96.9824561
2022-09-01,A DIVISION,3,1,2163,2028,93.7586685
2022-09-01,A DIVISION,3,2,960,931,96.9791667
2022-09-01,A DIVISION,4,1,2938,2817,95.8815521
2022-09-01,A DIVISION,4,2,1907,1860,97.5353959
2022-09-01,A DIVISION,5,1,2554,2360,92.404072
2022-09-01,A DIVISION,5,2,636,633,99.5283019
2022-09-01,A DIVISION,6,2,956,933,97.5941423
2022-09-01,A DIVISION,6,1,2163,2073,95.8391123
2022-09-01,A DIVISION,7,2,1376,1367,99.3459302
2022-09-01,A DIVISION,7,1,2848,2760,96.9101124
2022-09-01,A DIVISION,S 42nd,1,2121,2118,99.8585573
2022-09-01,A DIVISION,S 42nd,2,1464,1460,99.726776
2022-09-01,B DIVISION,A,2,1337,1168,87.3597607
2022-09-01,B DIVISION,A,1,2700,2451,90.7777778
2022-09-01,B DIVISION,B,1,1722,1599,92.8571429
2022-09-01,B DIVISION,C,1,1575,1402,89.015873
2022-09-01,B DIVISION,C,2,1040,889,85.4807692
2022-09-01,B DIVISION,D,1,1889,1710,90.5240868
2022-09-01,B DIVISION,D,2,1121,1083,96.6101695
2022-09-01,B DIVISION,E,2,480,454,94.5833333
2022-09-01,B DIVISION,E,1,1623,1452,89.4639556
2022-09-01,B DIVISION,F,2,1200,1069,89.0833333
2022-09-01,B DIVISION,F,1,3029,2763,91.2182238
2022-09-01,B DIVISION,G,2,1152,1141,99.0451389
2022-09-01,B DIVISION,G,1,945,923,97.6719577
2022-09-01,B DIVISION,JZ,2,716,680,94.972067
2022-09-01,B DIVISION,JZ,1,1071,1036,96.7320261
2022-09-01,B DIVISION,L,1,2016,1955,96.9742063
2022-09-01,B DIVISION,L,2,1808,1755,97.0685841
2022-09-01,B DIVISION,M,1,1890,1695,89.6825397
2022-09-01,B DIVISION,M,2,723,692,95.7123098
2022-09-01,B DIVISION,N,2,1281,1177,91.8813427
2022-09-01,B DIVISION,N,1,1869,1743,93.258427
2022-09-01,B DIVISION,Q,1,2163,2021,93.4350439
2022-09-01,B DIVISION,Q,2,1542,1455,94.3579767
2022-09-01,B DIVISION,R,1,2079,1891,90.957191
2022-09-01,B DIVISION,R,2,1280,1245,97.265625
2022-09-01,B DIVISION,S Fkln,1,756,746,98.6772487
2022-09-01,B DIVISION,S Fkln,2,704,703,99.8579545
2022-09-01,B DIVISION,S Rock,1,441,437,99.0929705
2022-09-01,B DIVISION,S Rock,2,450,443,98.4444444
2022-09-01,B DIVISION,W,1,809,767,94.8084054
2022-09-01,Systemwide,Systemwide,1,45446,42571,93.6738107
2022-09-01,Systemwide,Systemwide,2,24518,23461,95.6888816
2022-08-01,A DIVISION,1,1,1932,1859,96.2215321
2022-08-01,A DIVISION,1,2,959,945,98.540146
2022-08-01,A DIVISION,2,1,2551,2441,95.6879655
2022-08-01,A DIVISION,2,2,1280,1195,93.359375
2022-08-01,A DIVISION,3,1,2285,2159,94.4857768
2022-08-01,A DIVISION,3,2,1280,1196,93.4375
2022-08-01,A DIVISION,4,1,3217,3085,95.8967983
2022-08-01,A DIVISION,4,2,1906,1791,93.9664218
2022-08-01,A DIVISION,5,1,2758,2603,94.3799855
2022-08-01,A DIVISION,5,2,1134,1071,94.4444444
2022-08-01,A DIVISION,6,2,956,935,97.8033473
2022-08-01,A DIVISION,6,1,2369,2269,95.7788096
2022-08-01,A DIVISION,7,1,3128,2961,94.6611253
2022-08-01,A DIVISION,7,2,1376,1335,97.0203488
2022-08-01,A DIVISION,S 42nd,2,1464,1460,99.726776
2022-08-01,A DIVISION,S 42nd,1,2323,2246,96.6853207
2022-08-01,B DIVISION,A,1,2962,2685,90.6482107
2022-08-01,B DIVISION,A,2,1524,1359,89.1732283
2022-08-01,B DIVISION,B,1,1886,1733,91.8875928
2022-08-01,B DIVISION,C,1,1725,1557,90.2608696
2022-08-01,B DIVISION,C,2,1280,1024,80
2022-08-01,B DIVISION,D,1,2070,1885,91.0628019
2022-08-01,B DIVISION,D,2,1280,1113,86.953125
2022-08-01,B DIVISION,E,2,320,300,93.75
2022-08-01,B DIVISION,E,1,1754,1527,87.0581528
2022-08-01,B DIVISION,F,2,1120,1017,90.8035714
2022-08-01,B DIVISION,F,1,3268,2913,89.1370869
2022-08-01,B DIVISION,G,2,1536,1511,98.3723958
2022-08-01,B DIVISION,G,1,1035,984,95.0724638
2022-08-01,B DIVISION,JZ,2,716,680,94.972067
2022-08-01,B DIVISION,JZ,1,1173,1100,93.7766411
2022-08-01,B DIVISION,L,2,1224,1132,92.4836601
2022-08-01,B DIVISION,L,1,2208,2063,93.432971
2022-08-01,B DIVISION,M,2,724,694,95.8563536
2022-08-01,B DIVISION,M,1,2070,1822,88.0193237
2022-08-01,B DIVISION,N,2,1280,1148,89.6875
2022-08-01,B DIVISION,N,1,2047,1874,91.5486077
2022-08-01,B DIVISION,Q,2,1568,1457,92.9209184
2022-08-01,B DIVISION,Q,1,2369,2181,92.0641621
2022-08-01,B DIVISION,R,1,2277,1998,87.7470356
2022-08-01,B DIVISION,R,2,1279,1197,93.5887412
2022-08-01,B DIVISION,S Fkln,1,828,819,98.9130435
2022-08-01,B DIVISION,S Fkln,2,704,704,100
2022-08-01,B DIVISION,S Rock,1,483,478,98.9648033
2022-08-01,B DIVISION,S Rock,2,452,436,96.460177
2022-08-01,B DIVISION,W,1,896,797,88.9508929
2022-08-01,Systemwide,Systemwide,1,49614,46039,92.7943726
2022-08-01,Systemwide,Systemwide,2,25362,23700,93.446889
2022-07-01,A DIVISION,1,1,1680,1600,95.2380952
2022-07-01,A DIVISION,1,2,1200,1145,95.4166667
2022-07-01,A DIVISION,2,1,2220,2088,94.0540541
2022-07-01,A DIVISION,2,2,1521,1362,89.5463511
2022-07-01,A DIVISION,3,1,2020,1885,93.3168317
2022-07-01,A DIVISION,3,2,1120,1067,95.2678571
2022-07-01,A DIVISION,4,1,2800,2606,93.0714286
2022-07-01,A DIVISION,4,2,2382,2292,96.2216625
2022-07-01,A DIVISION,5,1,2480,2189,88.266129
2022-07-01,A DIVISION,5,2,1088,1137,104.5036765
2022-07-01,A DIVISION,6,1,2060,1932,93.7864078
2022-07-01,A DIVISION,6,2,1195,1164,97.4058577
2022-07-01,A DIVISION,7,2,1616,1558,96.4108911
2022-07-01,A DIVISION,7,1,2717,2601,95.7305852
2022-07-01,A DIVISION,S 42nd,1,2020,2001,99.0594059
2022-07-01,A DIVISION,S 42nd,2,1830,1761,96.2295082
2022-07-01,B DIVISION,A,1,2569,2297,89.4122227
2022-07-01,B DIVISION,A,2,1910,1709,89.4764398
2022-07-01,B DIVISION,B,1,1642,1445,88.0024361
2022-07-01,B DIVISION,C,2,1664,1360,81.7307692
2022-07-01,B DIVISION,C,1,1500,1273,84.8666667
2022-07-01,B DIVISION,D,1,1801,1548,85.9522488
2022-07-01,B DIVISION,D,2,1599,1468,91.8073796
2022-07-01,B DIVISION,E,2,799,748,93.6170213
2022-07-01,B DIVISION,E,1,1560,1379,88.3974359
2022-07-01,B DIVISION,F,2,1600,1406,87.875
2022-07-01,B DIVISION,F,1,2887,2492,86.3179771
2022-07-01,B DIVISION,G,2,1728,1642,95.0231481
2022-07-01,B DIVISION,G,1,900,804,89.3333333
2022-07-01,B DIVISION,JZ,2,895,841,93.9664804
2022-07-01,B DIVISION,JZ,1,1020,877,85.9803922
2022-07-01,B DIVISION,L,1,1920,1730,90.1041667
2022-07-01,B DIVISION,L,2,2270,2158,95.0660793
2022-07-01,B DIVISION,M,1,1800,1541,85.6111111
2022-07-01,B DIVISION,M,2,905,878,97.0165746
2022-07-01,B DIVISION,N,1,1780,1580,88.7640449
2022-07-01,B DIVISION,N,2,1600,1475,92.1875
2022-07-01,B DIVISION,Q,1,2060,1870,90.776699
2022-07-01,B DIVISION,Q,2,1888,1727,91.4724576
2022-07-01,B DIVISION,R,1,1980,1725,87.1212121
2022-07-01,B DIVISION,R,2,1600,1486,92.875
2022-07-01,B DIVISION,S Fkln,1,720,720,100
2022-07-01,B DIVISION,S Fkln,2,840,858,102.1428571
2022-07-01,B DIVISION,S Rock,1,420,414,98.5714286
2022-07-01,B DIVISION,S Rock,2,565,546,96.6371681
2022-07-01,B DIVISION,W,1,779,678,87.0346598
2022-07-01,Systemwide,Systemwide,1,43335,39275,90.6311296
2022-07-01,Systemwide,Systemwide,2,31815,29788,93.6287915
2022-06-01,A DIVISION,1,1,1848,1724,93.2900433
2022-06-01,A DIVISION,1,2,840,778,92.6190476
2022-06-01,A DIVISION,2,1,2424,2265,93.4405941
2022-06-01,A DIVISION,2,2,1570,1337,85.1592357
2022-06-01,A DIVISION,3,1,2248,2089,92.9270463
2022-06-01,A DIVISION,3,2,1280,1150,89.84375
2022-06-01,A DIVISION,4,1,3098,2892,93.3505487
2022-06-01,A DIVISION,4,2,1667,1517,91.0017996
2022-06-01,A DIVISION,5,1,2690,2501,92.9739777
2022-06-01,A DIVISION,5,2,927,867,93.5275081
2022-06-01,A DIVISION,6,1,2266,2154,95.0573698
2022-06-01,A DIVISION,6,2,983,903,91.861648
2022-06-01,A DIVISION,7,1,2986,2749,92.0629605
2022-06-01,A DIVISION,7,2,1272,1179,92.6886792
2022-06-01,A DIVISION,S 42nd,1,2222,2191,98.6048605
2022-06-01,A DIVISION,S 42nd,2,1482,1482,100
2022-06-01,B DIVISION,A,1,2834,2579,91.0021171
2022-06-01,B DIVISION,A,2,1528,1086,71.0732984
2022-06-01,B DIVISION,B,1,1848,1645,89.0151515
2022-06-01,B DIVISION,C,1,1650,1463,88.6666667
2022-06-01,B DIVISION,C,2,1344,911,67.7827381
2022-06-01,B DIVISION,D,1,2003,1802,89.9650524
2022-06-01,B DIVISION,D,2,1281,1137,88.7587822
2022-06-01,B DIVISION,E,2,479,435,90.8141962
2022-06-01,B DIVISION,E,1,1716,1568,91.3752914
2022-06-01,B DIVISION,F,1,3182,2850,89.5663105
2022-06-01,B DIVISION,F,2,1280,1095,85.546875
2022-06-01,B DIVISION,G,1,990,954,96.3636364
2022-06-01,B DIVISION,G,2,1152,1133,98.3506944
2022-06-01,B DIVISION,JZ,1,1122,1049,93.4937611
2022-06-01,B DIVISION,JZ,2,729,628,86.1454047
2022-06-01,B DIVISION,L,1,2112,1983,93.8920455
2022-06-01,B DIVISION,L,2,1808,1710,94.579646
2022-06-01,B DIVISION,M,1,1980,1716,86.6666667
2022-06-01,B DIVISION,N,1,1976,1791,90.6376518
2022-06-01,B DIVISION,N,2,1280,1103,86.171875
2022-06-01,B DIVISION,Q,1,2265,2090,92.2737307
2022-06-01,B DIVISION,Q,2,1274,1170,91.8367347
2022-06-01,B DIVISION,R,1,2178,1950,89.5316804
2022-06-01,B DIVISION,R,2,1280,1125,87.890625
2022-06-01,B DIVISION,S Fkln,1,792,790,99.7474747
2022-06-01,B DIVISION,S Fkln,2,704,701,99.5738636
2022-06-01,B DIVISION,S Rock,1,462,462,100
2022-06-01,B DIVISION,S Rock,2,452,432,95.5752212
2022-06-01,B DIVISION,W,1,857,789,92.0653442
2022-06-01,Systemwide,Systemwide,2,24612,21879,88.8956607
2022-06-01,Systemwide,Systemwide,1,47749,44046,92.2448638
2022-05-01,A DIVISION,1,2,960,860,89.5833333
2022-05-01,A DIVISION,1,1,1764,1654,93.7641723
2022-05-01,A DIVISION,2,1,2310,2163,93.6363636
2022-05-01,A DIVISION,2,2,1505,1262,83.8538206
2022-05-01,A DIVISION,3,1,2142,2010,93.837535
2022-05-01,A DIVISION,3,2,1280,1175,91.796875
2022-05-01,A DIVISION,4,2,2007,1802,89.7857499
2022-05-01,A DIVISION,4,1,2961,2764,93.3468423
2022-05-01,A DIVISION,5,2,639,601,94.0532081
2022-05-01,A DIVISION,5,1,2637,2496,94.6530148
2022-05-01,A DIVISION,6,1,2163,2038,94.2209894
2022-05-01,A DIVISION,6,2,1006,919,91.3518887
2022-05-01,A DIVISION,7,1,2856,2613,91.4915966
2022-05-01,A DIVISION,7,2,1262,1182,93.6608558
2022-05-01,A DIVISION,S 42nd,1,2121,2114,99.669967
2022-05-01,A DIVISION,S 42nd,2,1464,1436,98.0874317
2022-05-01,B DIVISION,A,2,1290,1162,90.0775194
2022-05-01,B DIVISION,A,1,2709,2432,89.7748247
2022-05-01,B DIVISION,B,1,1760,1582,89.8863636
2022-05-01,B DIVISION,C,2,1080,1000,92.5925926
2022-05-01,B DIVISION,C,1,1575,1364,86.6031746
2022-05-01,B DIVISION,D,2,1281,1179,92.0374707
2022-05-01,B DIVISION,D,1,1912,1727,90.3242678
2022-05-01,B DIVISION,E,2,240,207,86.25
2022-05-01,B DIVISION,E,1,1638,1488,90.8424908
2022-05-01,B DIVISION,F,2,1280,1129,88.203125
2022-05-01,B DIVISION,F,1,3034,2710,89.3210283
2022-05-01,B DIVISION,G,2,1440,1424,98.8888889
2022-05-01,B DIVISION,G,1,945,918,97.1428571
2022-05-01,B DIVISION,JZ,2,717,669,93.3054393
2022-05-01,B DIVISION,JZ,1,1071,1007,94.0242764
2022-05-01,B DIVISION,L,2,1375,1283,93.3090909
2022-05-01,B DIVISION,L,1,2016,1900,94.2460317
2022-05-01,B DIVISION,M,1,1890,1712,90.5820106
2022-05-01,B DIVISION,M,2,358,346,96.6480447
2022-05-01,B DIVISION,N,2,1280,1191,93.046875
2022-05-01,B DIVISION,N,1,1890,1684,89.1005291
2022-05-01,B DIVISION,Q,1,2163,1985,91.7706889
2022-05-01,B DIVISION,Q,2,1815,1697,93.4986226
2022-05-01,B DIVISION,R,2,1280,1103,86.171875
2022-05-01,B DIVISION,R,1,2079,1874,90.1394901
2022-05-01,B DIVISION,S Fkln,1,756,742,98.1481481
2022-05-01,B DIVISION,S Fkln,2,704,704,100
2022-05-01,B DIVISION,S Rock,1,441,442,100.2267574
2022-05-01,B DIVISION,S Rock,2,226,223,98.6725664
2022-05-01,B DIVISION,W,1,818,713,87.1638142
2022-05-01,Systemwide,Systemwide,2,24489,22554,92.0984932
2022-05-01,Systemwide,Systemwide,1,45651,42132,92.2915161
2022-04-01,A DIVISION,1,1,1764,1650,93.537415
2022-04-01,A DIVISION,1,2,1080,1042,96.4814815
2022-04-01,A DIVISION,2,2,1734,1547,89.2156863
2022-04-01,A DIVISION,2,1,2310,2107,91.2121212
2022-04-01,A DIVISION,3,1,2142,1967,91.8300654
2022-04-01,A DIVISION,3,2,1120,1053,94.0178571
2022-04-01,A DIVISION,4,1,2961,2760,93.2117528
2022-04-01,A DIVISION,4,2,2208,2026,91.7572464
2022-04-01,A DIVISION,5,2,736,697,94.701087
2022-04-01,A DIVISION,5,1,2647,2467,93.1998489
2022-04-01,A DIVISION,6,1,2163,2032,93.9435969
2022-04-01,A DIVISION,6,2,1110,1017,91.6216216
2022-04-01,A DIVISION,7,1,2847,2651,93.1155602
2022-04-01,A DIVISION,7,2,1383,1293,93.4924078
2022-04-01,A DIVISION,S 42nd,1,2121,2099,98.9627534
2022-04-01,A DIVISION,S 42nd,2,1557,1557,100
2022-04-01,B DIVISION,A,2,1724,1275,73.9559165
2022-04-01,B DIVISION,A,1,2709,2475,91.3621262
2022-04-01,B DIVISION,B,1,1680,1570,93.452381
2022-04-01,B DIVISION,C,1,1575,1432,90.9206349
2022-04-01,B DIVISION,C,2,1120,951,84.9107143
2022-04-01,B DIVISION,D,1,1820,1700,93.4065934
2022-04-01,B DIVISION,D,2,1280,1191,93.046875
2022-04-01,B DIVISION,E,2,720,670,93.0555556
2022-04-01,B DIVISION,E,1,1638,1511,92.2466422
2022-04-01,B DIVISION,F,1,3045,2714,89.1297209
2022-04-01,B DIVISION,F,2,1440,1326,92.0833333
2022-04-01,B DIVISION,G,1,945,910,96.2962963
2022-04-01,B DIVISION,G,2,1536,1472,95.8333333
2022-04-01,B DIVISION,JZ,2,812,751,92.4876847
2022-04-01,B DIVISION,JZ,1,1071,1043,97.3856209
2022-04-01,B DIVISION,L,1,2016,1934,95.9325397
2022-04-01,B DIVISION,L,2,1384,1327,95.8815029
2022-04-01,B DIVISION,M,1,1890,1723,91.1640212
2022-04-01,B DIVISION,M,2,839,778,92.7294398
2022-04-01,B DIVISION,N,2,1440,1350,93.75
2022-04-01,B DIVISION,N,1,1800,1641,91.1666667
2022-04-01,B DIVISION,Q,2,2049,1923,93.8506589
2022-04-01,B DIVISION,Q,1,2163,1989,91.9556172
2022-04-01,B DIVISION,R,2,1360,1230,90.4411765
2022-04-01,B DIVISION,R,1,1980,1802,91.010101
2022-04-01,B DIVISION,S Fkln,2,800,776,97
2022-04-01,B DIVISION,S Fkln,1,756,739,97.7513228
2022-04-01,B DIVISION,S Rock,2,451,452,100.2217295
2022-04-01,B DIVISION,S Rock,1,441,445,100.9070295
2022-04-01,B DIVISION,W,1,779,699,89.7304236
2022-04-01,Systemwide,Systemwide,2,27883,25704,92.1852025
2022-04-01,Systemwide,Systemwide,1,45263,42060,92.92358
2022-03-01,A DIVISION,1,1,1932,1873,96.9461698
2022-03-01,A DIVISION,1,2,958,925,96.5553236
2022-03-01,A DIVISION,2,2,1106,1048,94.755877
2022-03-01,A DIVISION,2,1,2530,2462,97.312253
2022-03-01,A DIVISION,3,1,2346,2310,98.4654731
2022-03-01,A DIVISION,3,2,1120,1079,96.3392857
2022-03-01,A DIVISION,4,1,3243,3124,96.3305581
2022-03-01,A DIVISION,4,2,1664,1548,93.0288462
2022-03-01,A DIVISION,5,1,2921,2793,95.6179391
2022-03-01,A DIVISION,5,2,672,644,95.8333333
2022-03-01,A DIVISION,6,1,2369,2239,94.5124525
2022-03-01,A DIVISION,6,2,956,906,94.7698745
2022-03-01,A DIVISION,7,1,3126,2774,88.7396033
2022-03-01,A DIVISION,7,2,1064,1002,94.1729323
2022-03-01,A DIVISION,S 42nd,1,2323,2293,98.7085665
2022-03-01,A DIVISION,S 42nd,2,1098,1093,99.5446266
2022-03-01,B DIVISION,A,2,1432,1344,93.8547486
2022-03-01,B DIVISION,A,1,2967,2736,92.2143579
2022-03-01,B DIVISION,B,1,1924,1807,93.9189189
2022-03-01,B DIVISION,C,1,1725,1569,90.9565217
2022-03-01,B DIVISION,C,2,1200,1118,93.1666667
2022-03-01,B DIVISION,D,1,2095,1969,93.9856802
2022-03-01,B DIVISION,D,2,1280,1196,93.4375
2022-03-01,B DIVISION,E,2,640,620,96.875
2022-03-01,B DIVISION,E,1,1794,1644,91.638796
2022-03-01,B DIVISION,F,2,480,437,91.0416667
2022-03-01,B DIVISION,F,1,3335,3031,90.8845577
2022-03-01,B DIVISION,G,2,1536,1513,98.5026042
2022-03-01,B DIVISION,G,1,1035,1026,99.1304348
2022-03-01,B DIVISION,JZ,1,1173,1122,95.6521739
2022-03-01,B DIVISION,JZ,2,716,668,93.2960894
2022-03-01,B DIVISION,L,1,2208,2110,95.5615942
2022-03-01,B DIVISION,L,2,1172,1109,94.6245734
2022-03-01,B DIVISION,M,1,2070,1930,93.236715
2022-03-01,B DIVISION,M,2,724,713,98.480663
2022-03-01,B DIVISION,N,1,2070,1898,91.6908213
2022-03-01,B DIVISION,N,2,1277,1163,91.0728269
2022-03-01,B DIVISION,Q,1,2369,2221,93.7526382
2022-03-01,B DIVISION,Q,2,1856,1738,93.6422414
2022-03-01,B DIVISION,R,1,2277,2098,92.1387791
2022-03-01,B DIVISION,R,2,1280,1205,94.140625
2022-03-01,B DIVISION,S Fkln,2,704,702,99.7159091
2022-03-01,B DIVISION,S Fkln,1,828,819,98.9130435
2022-03-01,B DIVISION,S Rock,1,483,479,99.1718427
2022-03-01,B DIVISION,S Rock,2,290,290,100
2022-03-01,B DIVISION,W,1,896,835,93.1919643
2022-03-01,Systemwide,Systemwide,1,50039,47162,94.2504846
2022-03-01,Systemwide,Systemwide,2,23225,22061,94.9881593
2022-02-01,A DIVISION,1,2,840,799,95.1190476
2022-02-01,A DIVISION,1,1,1596,1538,96.3659148
